x,y,species cloglog values
929.0,929.0,0.72122395
930.0,930.0,0.017064393
931.0,931.0,0.45912
932.0,932.0,0.5759099
933.0,933.0,0.38297626
934.0,934.0,0.17745513
935.0,935.0,0.015855145
936.0,936.0,0.026070243
937.0,937.0,0.6206419
938.0,938.0,0.7036236
939.0,939.0,0.060146187
940.0,940.0,0.7489673
941.0,941.0,0.14748909
942.0,942.0,0.45229346
943.0,943.0,0.23045434
944.0,944.0,0.462515
945.0,945.0,0.011000807
946.0,946.0,0.21707806
947.0,947.0,0.67406255
948.0,948.0,0.041234687
949.0,949.0,0.39815292
950.0,950.0,0.5426469
951.0,951.0,0.57386315
952.0,952.0,0.04348823
953.0,953.0,0.7193551
954.0,954.0,0.17329802
955.0,955.0,0.05612148
956.0,956.0,0.5533104
957.0,957.0,0.04400891
958.0,958.0,0.620966
959.0,959.0,0.014410592
960.0,960.0,0.52034795
961.0,961.0,0.41699886
962.0,962.0,0.6695245
963.0,963.0,0.61890775
964.0,964.0,0.03622538
965.0,965.0,0.14421529
966.0,966.0,0.737747
967.0,967.0,0.39781296
968.0,968.0,0.07616458
969.0,969.0,7.1478565E-4
970.0,970.0,0.2710172
971.0,971.0,0.40336066
972.0,972.0,0.6204711
973.0,973.0,0.3076152
974.0,974.0,0.13898641
975.0,975.0,0.41249904
976.0,976.0,0.3291952
977.0,977.0,0.1565384
978.0,978.0,0.015658792
979.0,979.0,0.3770196
980.0,980.0,0.13880593
981.0,981.0,0.669119
982.0,982.0,0.09314782
983.0,983.0,0.36511382
984.0,984.0,0.022982582
985.0,985.0,0.028938834
986.0,986.0,0.08107232
987.0,987.0,0.058152255
988.0,988.0,0.16329432
989.0,989.0,0.60071546
